arxiv_id,reached_out_link,reached_out_success,reached_out_note,num_models,num_datasets,num_spaces,title,github,github_stars,conference_name,upvotes,num_comments,github_mention_hf,has_artifact,submitted_by,date
2407.08733,,0.0,,0.0,1.0,0.0,Is Your Model Really A Good Math Reasoner? Evaluating Mathematical Reasoning with Checklist,,,,20,4,0.0,True,PeterV09,2024-07-12
2407.07176,,0.0,,0.0,0.0,0.0,Scaling Up Personalized Aesthetic Assessment via Task Vector Customization,,,ECCV2024,3,2,0.0,False,YeolJoo,2024-07-12
2407.06946,,0.0,,0.0,0.0,0.0,Self-Recognition in Language Models,https://github.com/trdavidson/self-recognition,4.0,EMNLP2024,23,2,0.0,False,trdavidson,2024-07-12
2407.08642,,0.0,,0.0,0.0,0.0,Towards Building Specialized Generalist AI with System 1 and System 2 Fusion,,,,9,2,0.0,False,iseesaw,2024-07-12
2407.08551,,0.0,,0.0,0.0,0.0,Autoregressive Speech Synthesis without Vector Quantization,,,,12,2,0.0,False,akhaliq,2024-07-12
2407.08250,,0.0,,0.0,0.0,0.0,Gradient Boosting Reinforcement Learning,https://github.com/nvlabs/gbrl_sb3,82.0,,10,2,0.0,False,akhaliq,2024-07-12
2407.08683,,0.0,,1.0,1.0,1.0,SEED-Story: Multimodal Long Story Generation with Large Language Model,https://github.com/tencentarc/seed-story,,,22,5,1.0,True,akhaliq,2024-07-12
2407.08680,,0.0,,0.0,0.0,0.0,Generalizable Implicit Motion Modeling for Video Frame Interpolation,,,NeurIPS2024,8,2,0.0,False,akhaliq,2024-07-12
2407.08348,,0.0,,0.0,0.0,0.0,Skywork-Math: Data Scaling Laws for Mathematical Reasoning in Large Language Models -- The Story Goes On,,,,50,4,0.0,False,zhao1iang,2024-07-12
2407.08583,,0.0,,0.0,0.0,0.0,The Synergy between Data and Multi-Modal Large Language Models: A Survey from Co-Development Perspective,https://github.com/modelscope/data-juicer,2708.0,,10,3,1.0,False,zhenqincn,2024-07-12
2407.08303,,0.0,,0.0,1.0,0.0,DenseFusion-1M: Merging Vision Experts for Comprehensive Multimodal Perception,https://github.com/baaivision/densefusion,119.0,NeurIPS2024 D&B,17,2,1.0,True,akhaliq,2024-07-12
2407.08739,,0.0,,0.0,0.0,0.0,MAVIS: Mathematical Visual Instruction Tuning,https://github.com/zrrskywalker/mavis,102.0,,30,3,1.0,False,ZrrSkywalker,2024-07-12
2407.08737,,0.0,,2.0,0.0,4.0,Video Diffusion Alignment via Reward Gradients,https://github.com/mihirp1998/vader,,,47,2,0.0,True,akhaliq,2024-07-12
2407.08711,,0.0,,0.0,0.0,0.0,OmniNOCS: A unified NOCS dataset and model for 3D lifting of 2D objects,,,ECCV2024,5,2,0.0,False,akhaliq,2024-07-12
2407.08701,,0.0,,1.0,0.0,0.0,Live2Diff: Live Stream Translation via Uni-directional Attention in Video Diffusion Models,,,,9,2,0.0,True,akhaliq,2024-07-12
2407.08083,,0.0,,6.0,0.0,0.0,MambaVision: A Hybrid Mamba-Transformer Vision Backbone,https://github.com/nvlabs/mambavision,755.0,,27,3,1.0,True,akhaliq,2024-07-12
2407.09732,,0.0,,0.0,0.0,0.0,"Speech Slytherin: Examining the Performance and Efficiency of Mamba for Speech Separation, Recognition, and Synthesis",https://github.com/xi-j/mamba-asr,,,8,2,0.0,False,xi-j,2024-07-15
2407.09072,,0.0,,0.0,0.0,0.0,New Desiderata for Direct Preference Optimization,,,,7,2,0.0,False,hetong007,2024-07-15
2407.07874,,0.0,,0.0,0.0,0.0,Toto: Time Series Optimized Transformer for Observability,,,,29,3,0.0,False,Emaad,2024-07-15
2407.06397,,0.0,,0.0,0.0,0.0,RRM: Relightable assets using Radiance guided Material extraction,,,,4,2,0.0,False,Jovphi,2024-07-15
2407.09413,,0.0,,0.0,1.0,0.0,SPIQA: A Dataset for Multimodal Question Answering on Scientific Papers,https://github.com/google/spiqa,40.0,NeurIPS2024 D&B,9,3,1.0,True,davanstrien,2024-07-15
2407.08770,,0.0,,0.0,0.0,0.0,Model Surgery: Modulating LLM's Behavior Via Simple Parameter Editing,https://github.com/lucywang720/model-surgery,28.0,,18,2,1.0,False,Lucywang720,2024-07-15
2407.09121,,0.0,,4.0,0.0,0.0,Refuse Whenever You Feel Unsafe: Improving Safety in LLMs via Decoupled Refusal Training,https://github.com/robustnlp/derta,50.0,,5,2,1.0,True,Youliang,2024-07-15
2407.08892,,0.0,,0.0,0.0,0.0,Characterizing Prompt Compression Methods for Long Context Inference,,,,8,2,0.0,False,sidjha1,2024-07-15
2407.09025,,0.0,,0.0,0.0,0.0,SpreadsheetLLM: Encoding Spreadsheets for Large Language Models,,,,119,9,0.0,False,akhaliq,2024-07-15
2407.09473,,0.0,,0.0,0.0,0.0,StyleSplat: 3D Object Style Transfer with Gaussian Splatting,,,,10,3,0.0,False,akhaliq,2024-07-15
2406.02265,,0.0,,0.0,0.0,0.0,Understanding Retrieval Robustness for Retrieval-Augmented Image Captioning,https://github.com/lyan62/RobustCap,4.0,ACL2024,6,2,0.0,False,akhaliq,2024-07-15
2407.09276,,0.0,,9.0,0.0,3.0,H2O-Danube3 Technical Report,,,,18,2,0.0,True,akhaliq,2024-07-15
2407.09298,,0.0,,0.0,0.0,0.0,Transformer Layers as Painters,,,,13,2,0.0,False,akhaliq,2024-07-15
2407.09435,,0.0,,0.0,0.0,0.0,MUSCLE: A Model Update Strategy for Compatible LLM Evolution,,,EMNLP2024,20,2,0.0,False,akhaliq,2024-07-15
2407.09450,,0.0,,0.0,0.0,0.0,Human-like Episodic Memory for Infinite Context LLMs,,,,56,4,0.0,False,akhaliq,2024-07-15
2407.09388,,0.0,,0.0,0.0,0.0,GAVEL: Generating Games Via Evolution and Language Models,,,NeurIPS2024,12,2,0.0,False,akhaliq,2024-07-15
2407.09012,,0.0,,0.0,0.0,0.0,TCAN: Animating Human Images with Temporally Consistent Pose Guidance using Diffusion Models,,,ECCV2024,8,2,0.0,False,akhaliq,2024-07-15
2407.10817,,0.0,,0.0,0.0,0.0,Foundational Autoraters: Taming Large Language Models for Better Automatic Evaluation,,,EMNLP2024,12,2,0.0,False,tuvu,2024-07-16
2407.10956,,0.0,,0.0,1.0,0.0,Spider2-V: How Far Are Multimodal Agents From Automating Data Science and Engineering Workflows?,https://github.com/xlang-ai/spider2-v,107.0,NeurIPS2024 D&B,5,2,1.0,True,rshcao,2024-07-16
2407.10827,,0.0,,0.0,0.0,0.0,LLM Circuit Analyses Are Consistent Across Training and Scale,,,ACL2024,4,2,0.0,False,gsarti,2024-07-16
2407.10827,,0.0,,0.0,0.0,0.0,LLM Circuit Analyses Are Consistent Across Training and Scale,,,NeurIPS2024,4,2,0.0,False,gsarti,2024-07-16
2407.10953,,0.0,,2.0,2.0,1.0,MMM: Multilingual Mutual Reinforcement Effect Mix Datasets & Test with Open-domain Information Extraction Large Language Models,,,,4,2,0.0,True,davanstrien,2024-07-16
2407.10910,,0.0,,0.0,0.0,0.0,DataDream: Few-shot Guided Dataset Generation,https://github.com/explainableml/datadream,22.0,ECCV2024,7,2,0.0,False,davanstrien,2024-07-16
2407.10969,,0.0,,0.0,0.0,0.0,Q-Sparse: All Large Language Models can be Fully Sparsely-Activated,,,,20,3,0.0,False,shumingma,2024-07-16
2407.10943,,0.0,,0.0,0.0,0.0,GRUtopia: Dream General Robots in a City at Scale,https://github.com/openrobotlab/grutopia,486.0,,22,2,0.0,False,taiwang,2024-07-16
2407.10058,,0.0,,0.0,1.0,0.0,Learning to Refuse: Towards Mitigating Privacy Risks in LLMs,https://github.com/zhliu0106/learning-to-refuse,,,29,3,1.0,True,Spico,2024-07-16
2407.10387,,0.0,,0.0,0.0,0.0,Masked Generative Video-to-Audio Transformers with Enhanced Synchronicity,,,ECCV2024,6,2,0.0,False,akhaliq,2024-07-16
2407.07523,,0.0,,0.0,0.0,0.0,SHERL: Synthesizing High Accuracy and Efficient Memory for Resource-Limited Transfer Learning,https://github.com/paranioar/sherl,3.0,ECCV2024,4,2,0.0,False,Paranioar,2024-07-16
2407.10285,,0.0,,0.0,0.0,0.0,Noise Calibration: Plug-and-play Content-Preserving Video Enhancement using Pre-trained Video Diffusion Models,https://github.com/yangqy1110/nc-sdedit,79.0,ECCV2024,4,2,0.0,False,akhaliq,2024-07-16
2407.10973,,0.0,,1.0,1.0,0.0,Make-An-Agent: A Generalizable Policy Network Generator with Behavior-Prompted Diffusion,,,NeurIPS2024,9,2,0.0,True,cheryyunl,2024-07-16
2407.09533,,0.0,,1.0,1.0,0.0,Video Occupancy Models,https://github.com/manantomar/video-occupancy-models,0.0,,6,2,1.0,True,akhaliq,2024-07-16
2407.10671,,0.0,,0.0,0.0,10.0,Qwen2 Technical Report,https://github.com/qwenlm/qwen2,,,152,3,1.0,True,huybery,2024-07-16
2407.10457,,0.0,,0.0,0.0,0.0,"The Good, The Bad, and The Greedy: Evaluation of LLMs Should Not Ignore Non-Determinism",https://github.com/yifan-song793/goodbadgreedy,,,22,3,1.0,False,yuchenlin,2024-07-16
2407.10362,,0.0,,0.0,1.0,0.0,LAB-Bench: Measuring Capabilities of Language Models for Biology Research,,,,4,2,0.0,True,akhaliq,2024-07-16
2407.10718,,0.0,,0.0,0.0,0.0,Sibyl: Simple yet Effective Agent Framework for Complex Real-world Reasoning,https://github.com/ag2s1/sibyl-system,,,16,2,1.0,False,wangyulong,2024-07-17
2407.11895,,0.0,,0.0,0.0,0.0,OmniBind: Large-scale Omni Multimodal Representation via Binding Spaces,,,,7,2,0.0,False,ZehanWang,2024-07-17
2407.11691,,0.0,,0.0,1.0,0.0,VLMEvalKit: An Open-Source Toolkit for Evaluating Large Multi-Modality Models,https://github.com/open-compass/vlmevalkit,1182.0,,13,2,1.0,True,Lin-Chen,2024-07-17
2407.10957,,0.0,,0.0,0.0,0.0,Ref-AVS: Refer and Segment Objects in Audio-Visual Scenes,,,ECCV2024,23,3,0.0,False,schrodingers-tiger,2024-07-17
2407.11062,,0.0,,99.0,0.0,0.0,EfficientQAT: Efficient Quantization-Aware Training for Large Language Models,https://github.com/OpenGVLab/EfficientQAT,208.0,,7,2,0.0,True,ChenMnZ,2024-07-17
2407.11828,,0.0,,13.0,1.0,0.0,Vibravox: A Dataset of French Speech Captured with Body-conduction Audio Sensors,https://github.com/jhauret/vibravox,,,4,2,1.0,True,jhauret,2024-07-17
2407.11282,,0.0,,0.0,0.0,0.0,Uncertainty is Fragile: Manipulating Uncertainty in Large Language Models,https://github.com/qcznlp/uncertainty_attack,11.0,,1,2,0.0,False,Mingyu111,2024-07-17
2407.11522,,0.0,,0.0,1.0,0.0,FIRE: A Dataset for Feedback Integration and Refinement Evaluation of Multimodal Models,,,NeurIPS2024 D&B,8,2,0.0,True,davanstrien,2024-07-17
2407.11239,,0.0,,0.0,0.0,0.0,From GaLore to WeLore: How Low-Rank Weights Non-uniformly Emerge from Low-Rank Gradients,https://github.com/vita-group/welore,43.0,,7,2,1.0,False,akhaliq,2024-07-17
2407.11784,,0.0,,0.0,0.0,0.0,Data-Juicer Sandbox: A Comprehensive Suite for Multimodal Data-Model Co-development,https://github.com/modelscope/data-juicer,2708.0,,4,2,1.0,False,yxdyc,2024-07-17
2407.11394,,0.0,,0.0,0.0,0.0,DreamCatalyst: Fast and High-Quality 3D Editing via Controlling Editability and Identity Preservation,https://github.com/kaist-cvml-lab/DreamCatalyst,,,11,2,0.0,False,akhaliq,2024-07-17
2407.11398,,0.0,,0.0,0.0,0.0,Animate3D: Animating Any 3D Model with Multi-view Video Diffusion,,,NeurIPS2024,8,2,0.0,False,akhaliq,2024-07-17
2407.11633,,0.0,,0.0,0.0,0.0,Scaling Diffusion Transformers to 16 Billion Parameters,https://github.com/feizc/dit-moe,195.0,,25,2,1.0,False,akhaliq,2024-07-17
2407.11793,,0.0,,0.0,0.0,0.0,Click-Gaussian: Interactive Segmentation to Any 3D Gaussians,,,ECCV2024,3,2,0.0,False,akhaliq,2024-07-17
2407.11963,,0.0,,0.0,1.0,0.0,NeedleBench: Can LLMs Do Retrieval and Reasoning in 1 Million Context Window?,https://github.com/open-compass/opencompass,3916.0,,43,3,1.0,True,akhaliq,2024-07-17
2407.11966,,0.0,,0.0,0.0,0.0,Efficient Training with Denoised Neural Weights,,,ECCV2024,8,3,0.0,False,akhaliq,2024-07-17
2407.10759,,0.0,,3.0,0.0,10.0,Qwen2-Audio Technical Report,https://github.com/qwenlm/qwen2-audio,,,52,2,1.0,True,Bakerbunker,2024-07-17
2407.11385,,0.0,,0.0,0.0,0.0,Grasping Diverse Objects with Simulated Humanoids,,,,5,2,0.0,False,akhaliq,2024-07-17
2407.11144,,0.0,,0.0,1.0,0.0,"YouTube-SL-25: A Large-Scale, Open-Domain Multilingual Sign Language Parallel Corpus",https://github.com/google-research/google-research,,,7,4,0.0,True,akhaliq,2024-07-17
2407.12784,,0.0,,1.0,0.0,0.0,AgentPoison: Red-teaming LLM Agents via Poisoning Memory or Knowledge Bases,https://github.com/BillChan226/AgentPoison,59.0,NeurIPS2024,48,2,1.0,True,Zhaorun,2024-07-18
2407.09018,,0.0,,0.0,0.0,0.0,AUITestAgent: Automatic Requirements Oriented GUI Function Testing,https://github.com/bz-lab/auitestagent,,,5,2,0.0,False,Gootter12,2024-07-18
2407.11854,,0.0,,0.0,0.0,0.0,Zero-shot Cross-Lingual Transfer for Synthetic Data Generation in Grammatical Error Detection,,,EMNLP2024,2,2,0.0,False,GaeLop,2024-07-18
2407.12581,,0.0,,0.0,1.0,0.0,Towards Understanding Unsafe Video Generation,https://github.com/py85252876/uvd,,,0,2,1.0,True,IAMJB,2024-07-18
2407.11298,,0.0,,0.0,0.0,0.0,ThinkGrasp: A Vision-Language System for Strategic Part Grasping in Clutter,https://github.com/H-Freax/ThinkGrasp,17.0,CoRL2024,5,2,0.0,False,FreaxRuby,2024-07-18
2407.12366,,0.0,,0.0,1.0,0.0,NavGPT-2: Unleashing Navigational Reasoning Capability for Large Vision-Language Models,https://github.com/gengzezhou/navgpt-2,72.0,ECCV2024,4,2,0.0,True,xw-eric,2024-07-18
2407.12077,,0.0,,1.0,0.0,0.0,GoldFinch: High Performance RWKV/Transformer Hybrid with Linear Pre-Fill and Extreme KV-Cache Compression,https://github.com/recursal/GoldFinch-paper,,,51,5,1.0,True,Fareso,2024-07-18
2407.10223,,0.0,,0.0,0.0,0.0,Practical Unlearning for Large Language Models,,,,4,2,0.0,False,gcyzsl,2024-07-18
2407.12504,,0.0,,0.0,0.0,0.0,Case2Code: Learning Inductive Reasoning with Synthetic Data,https://github.com/choosewhatulike/case2code,,,7,4,0.0,False,yf,2024-07-18
2407.12580,,0.0,,1.0,0.0,0.0,E5-V: Universal Embeddings with Multimodal Large Language Models,https://github.com/kongds/e5-v,,,38,3,1.0,True,akhaliq,2024-07-18
2407.12327,,0.0,,0.0,0.0,0.0,"Spectra: A Comprehensive Study of Ternary, Quantized, and FP16 Language Models",https://github.com/nolanoorg/spectrasuite,0.0,,74,2,1.0,False,Ayushk44,2024-07-18
2407.12781,,0.0,,0.0,0.0,0.0,VD3D: Taming Large Video Diffusion Transformers for 3D Camera Control,,,,11,3,0.0,False,akhaliq,2024-07-18
2407.12306,,0.0,,0.0,0.0,0.0,Splatfacto-W: A Nerfstudio Implementation of Gaussian Splatting for Unconstrained Photo Collections,,,,5,2,0.0,False,akhaliq,2024-07-18
2407.12563,,0.0,,0.0,0.0,0.0,Audio Conditioning for Music Generation via Discrete Bottleneck Features,,,,5,2,0.0,False,akhaliq,2024-07-18
2407.12665,,0.0,,0.0,0.0,0.0,Patch-Level Training for Large Language Models,https://github.com/shaochenze/patchtrain,62.0,,16,3,1.0,False,akhaliq,2024-07-18
2407.12679,,0.0,,1.0,1.0,2.0,Goldfish: Vision-Language Understanding of Arbitrarily Long Videos,,,ECCV2024,7,2,0.0,True,akhaliq,2024-07-18
2407.12705,,0.0,,1.0,0.0,3.0,IMAGDressing-v1: Customizable Virtual Dressing,https://github.com/muzishen/imagdressing,998.0,,11,2,1.0,True,akhaliq,2024-07-18
2407.12772,,0.0,,0.0,1.0,0.0,LMMs-Eval: Reality Check on the Evaluation of Large Multimodal Models,https://github.com/evolvinglmms-lab/lmms-eval,1484.0,,32,2,1.0,True,kcz358,2024-07-18
2407.12043,,0.0,,0.0,1.0,0.0,The Art of Saying No: Contextual Noncompliance in Language Models,,,NeurIPS2024 D&B,4,2,0.0,True,akhaliq,2024-07-18
2406.13897,,0.0,,0.0,0.0,0.0,CLAY: A Controllable Large-scale Generative Model for Creating High-quality 3D Assets,,,,11,2,0.0,False,akhaliq,2024-07-19
2407.12982,,0.0,,0.0,0.0,0.0,Retrieval-Enhanced Machine Learning: Synthesis and Opportunities,,,,5,2,0.0,False,mrdrozdov,2024-07-19
2407.13481,,0.0,,0.0,1.0,0.0,Attention Overflow: Language Model Input Blur during Long-Context Missing Items Recommendation,,,,9,2,0.0,True,sileod,2024-07-19
2406.07057,,0.0,,0.0,0.0,0.0,Benchmarking Trustworthiness of Multimodal Large Language Models: A Comprehensive Study,,,,15,3,0.0,False,akhaliq,2024-07-19
2407.13764,,0.0,,0.0,0.0,0.0,Shape of Motion: 4D Reconstruction from a Single Video,,,,18,2,0.0,False,akhaliq,2024-07-19
2407.13739,,0.0,,2.0,0.0,0.0,Scaling Granite Code Models to 128K Context,,,,16,3,0.0,True,IAMJB,2024-07-19
2407.12883,,0.0,,0.0,1.0,0.0,BRIGHT: A Realistic and Challenging Benchmark for Reasoning-Intensive Retrieval,,,,7,2,0.0,True,multi-train,2024-07-19
2407.13696,,0.0,,0.0,0.0,2.0,Benchmark Agreement Testing Done Right: A Guide for LLM Benchmark Evaluation,https://github.com/ibm/benchbench,10.0,,5,3,0.0,True,IAMJB,2024-07-19
2407.13638,,0.0,,0.0,0.0,0.0,A Comparative Study on Automatic Coding of Medical Letters with Explainability,https://github.com/Glenj01/Medical-Coding,4.0,,4,2,0.0,False,IAMJB,2024-07-19
2407.13244,,0.0,,0.0,0.0,0.0,PM-LLM-Benchmark: Evaluating Large Language Models on Process Mining Tasks,,,,2,2,0.0,False,IAMJB,2024-07-19
2407.12854,,0.0,,0.0,0.0,0.0,Scaling Retrieval-Based Language Models with a Trillion-Token Datastore,https://github.com/rulinshao/retrieval-scaling,129.0,NeurIPS2024,29,2,1.0,False,akhaliq,2024-07-19
2407.13759,,0.0,,0.0,0.0,0.0,Streetscapes: Large-scale Consistent Street View Generation Using Autoregressive Video Diffusion,,,,17,2,0.0,False,akhaliq,2024-07-19
2407.10424,,0.0,,3.0,0.0,0.0,CodeV: Empowering LLMs for Verilog Generation through Multi-Level Summarization,,,,6,2,0.0,True,yang-z,2024-07-19
2407.13623,,0.0,,2.0,0.0,1.0,Scaling Laws with Vocabulary: Larger Models Deserve Larger Vocabularies,https://github.com/sail-sg/scaling-with-vocab,69.0,NeurIPS2024,52,3,0.0,True,SivilTaram,2024-07-19
2407.13709,,0.0,,0.0,0.0,0.0,Understanding Reference Policies in Direct Preference Optimization,,,,15,3,0.0,False,IAMJB,2024-07-19
2407.13559,,0.0,,0.0,0.0,0.0,Qalam : A Multimodal LLM for Arabic Optical Character and Handwriting Recognition,,,ACL2024,11,5,0.0,False,gagan3012,2024-07-22
2407.13559,,0.0,,0.0,0.0,0.0,Qalam : A Multimodal LLM for Arabic Optical Character and Handwriting Recognition,,,,11,5,0.0,False,gagan3012,2024-07-22
2407.12594,,0.0,,0.0,0.0,0.0,VisFocus: Prompt-Guided Vision Encoders for OCR-Free Dense Document Understanding,,,ECCV2024,18,4,0.0,False,ofirab,2024-07-22
2407.13168,,0.0,,0.0,0.0,0.0,SciCode: A Research Coding Benchmark Curated by Scientists,,,NeurIPS2024 D&B,13,2,0.0,False,amber1120,2024-07-22
2407.10960,,0.0,,0.0,0.0,0.0,Fast Matrix Multiplications for Lookup Table-Quantized LLMs,https://github.com/hanguo97/flute,187.0,EMNLP2024,10,2,0.0,False,radi-cho,2024-07-22
2407.14482,,0.0,,0.0,0.0,0.0,ChatQA 2: Bridging the Gap to Proprietary LLMs in Long Context and RAG Capabilities,,,,22,5,0.0,False,akhaliq,2024-07-22
2407.14329,,0.0,,2.0,0.0,2.0,Efficient Audio Captioning with Encoder-Level Knowledge Distillation,,,,4,2,0.0,True,akhaliq,2024-07-22
2407.14402,,0.0,,0.0,0.0,0.0,The Vision of Autonomic Computing: Can LLMs Make It a Reality?,,,,13,2,0.0,False,akhaliq,2024-07-22
2407.14177,,0.0,,0.0,0.0,0.0,EVLM: An Efficient Vision-Language Model for Visual Understanding,,,,42,4,0.0,False,akhaliq,2024-07-22
2407.14057,,0.0,,0.0,0.0,0.0,LazyLLM: Dynamic Token Pruning for Efficient Long Context LLM Inference,,,,40,3,0.0,False,akhaliq,2024-07-22
2407.14138,,0.0,,0.0,0.0,0.0,Visual Text Generation in the Wild,https://github.com/alibabaresearch/advancedliteratemachinery,1397.0,ECCV2024,8,3,0.0,False,akhaliq,2024-07-22
2407.14257,,0.0,,0.0,1.0,0.0,SparseCraft: Few-Shot Neural Reconstruction through Stereopsis Guided Geometric Linearization,,,ECCV2024,4,2,0.0,True,akhaliq,2024-07-22
2407.14358,,0.0,,1.0,0.0,19.0,Stable Audio Open,https://github.com/stability-ai/stable-audio-tools,,,22,5,1.0,True,akhaliq,2024-07-22
2407.14435,,0.0,,0.0,0.0,0.0,Jumping Ahead: Improving Reconstruction Fidelity with JumpReLU Sparse Autoencoders,,,,6,2,0.0,False,akhaliq,2024-07-22
2407.13976,,0.0,,0.0,0.0,0.0,PlacidDreamer: Advancing Harmony in Text-to-3D Generation,https://github.com/hansenhuang0823/placiddreamer,123.0,ACMMM2024,5,2,0.0,False,akhaliq,2024-07-22
2407.13833,,0.0,,13.0,0.0,20.0,"Phi-3 Safety Post-Training: Aligning Language Models with a ""Break-Fix"" Cycle",,,,11,2,0.0,True,akhaliq,2024-07-22
2407.14507,,0.0,,0.0,0.0,0.0,Internal Consistency and Self-Feedback in Large Language Models: A Survey,https://github.com/iaar-shanghai/icsfsurvey,153.0,,43,5,0.0,False,Ki-Seki,2024-07-22
2407.14561,,0.0,,0.0,0.0,0.0,NNsight and NDIF: Democratizing Access to Foundation Model Internals,,,,33,2,0.0,False,akhaliq,2024-07-23
2407.15841,,0.0,,0.0,0.0,0.0,SlowFast-LLaVA: A Strong Training-Free Baseline for Video Large Language Models,,,,38,3,0.0,False,akhaliq,2024-07-23
2407.15762,,0.0,,0.0,0.0,0.0,Conditioned Language Policy: A General Framework for Steerable Multi-Objective Finetuning,,,EMNLP2024,8,2,0.0,False,akhaliq,2024-07-23
2407.15002,,0.0,,0.0,0.0,0.0,GET-Zero: Graph Embodiment Transformer for Zero-shot Embodiment Generalization,,,,4,2,0.0,False,akhaliq,2024-07-23
2407.14958,,0.0,,0.0,0.0,0.0,Temporal Residual Jacobians For Rig-free Motion Transfer,,,ECCV2024,5,2,0.0,False,akhaliq,2024-07-23
2407.15295,,0.0,,0.0,1.0,0.0,VideoGameBunny: Towards vision assistants for video games,,,,21,2,0.0,True,taesiri,2024-07-23
2407.15754,,0.0,,0.0,1.0,1.0,LongVideoBench: A Benchmark for Long-context Interleaved Video-Language Understanding,https://github.com/longvideobench/longvideobench,66.0,NeurIPS2024 D&B,19,3,1.0,True,teowu,2024-07-23
2407.15187,,0.0,,0.0,0.0,0.0,HoloDreamer: Holistic 3D Panoramic World Generation from Text Descriptions,,,,10,2,0.0,False,akhaliq,2024-07-23
2407.15842,,0.0,,0.0,0.0,2.0,Artist: Aesthetically Controllable Text-Driven Stylization without Training,https://github.com/songrise/Artist,,,13,5,1.0,True,akhaliq,2024-07-23
2407.15642,,0.0,,1.0,0.0,5.0,Cinemo: Consistent and Controllable Image Animation with Motion Diffusion Models,https://github.com/maxin-cn/Cinemo,,,10,2,1.0,True,akhaliq,2024-07-23
2407.15420,,0.0,,0.0,0.0,1.0,Local All-Pair Correspondence for Point Tracking,https://github.com/ku-cvlab/locotrack,,ECCV2024,5,2,1.0,True,akhaliq,2024-07-23
2407.15337,,0.0,,0.0,0.0,0.0,ThermalNeRF: Thermal Radiance Fields,,,,5,2,0.0,False,akhaliq,2024-07-23
2407.15060,,0.0,,0.0,0.0,2.0,MusiConGen: Rhythm and Chord Control for Transformer-Based Text-to-Music Generation,https://github.com/Cyan0731/MusiConGen,,,9,2,1.0,True,akhaliq,2024-07-23
2407.15017,,0.0,,0.0,0.0,0.0,Knowledge Mechanisms in Large Language Models: A Survey and Perspective,,,EMNLP2024,33,2,0.0,False,Ningyu,2024-07-23
2407.14931,,0.0,,0.0,0.0,0.0,POGEMA: A Benchmark Platform for Cooperative Multi-Agent Navigation,https://github.com/AIRI-Institute/pogema-benchmark,,,19,2,0.0,False,grafft,2024-07-23
2407.15848,,0.0,,0.0,0.0,0.0,BoostMVSNeRFs: Boosting MVS-based NeRFs to Generalizable View Synthesis in Large-scale Scenes,,,,16,2,0.0,False,yulunliu,2024-07-23
2407.15711,,0.0,,0.0,1.0,0.0,AssistantBench: Can Web Agents Solve Realistic and Time-Consuming Tasks?,,,EMNLP2024,9,2,0.0,True,Ori,2024-07-23
2407.14622,,0.0,,0.0,0.0,0.0,BOND: Aligning LLMs with Best-of-N Distillation,,,,17,2,0.0,False,piergs,2024-07-23
2407.15272,,0.0,,0.0,0.0,0.0,MIBench: Evaluating Multimodal Large Language Models over Multiple Images,,,EMNLP2024,9,2,0.0,False,xhyandwyy,2024-07-23
2407.14933,,0.0,,0.0,0.0,0.0,Consent in Crisis: The Rapid Decline of the AI Data Commons,,,NeurIPS2024 D&B,10,2,0.0,False,mmhamdy,2024-07-23
2407.15595,,0.0,,0.0,0.0,0.0,Discrete Flow Matching,,,NeurIPS2024,10,2,0.0,False,feifeiobama,2024-07-23
2407.15233,,0.0,,0.0,0.0,0.0,CGB-DM: Content and Graphic Balance Layout Generation with Transformer-based Diffusion Model,,,,6,2,0.0,False,liuhuohuo,2024-07-23
2407.13766,,0.0,,0.0,0.0,0.0,Visual Haystacks: Answering Harder Questions About Sets of Images,https://github.com/visual-haystacks/vhs_benchmark,,,2,2,1.0,False,davidchan,2024-07-23
2407.14679,,0.0,,17.0,0.0,8.0,Compact Language Models via Pruning and Knowledge Distillation,https://github.com/nvlabs/minitron,283.0,NeurIPS2024,35,2,1.0,True,srvm,2024-07-23
2407.13301,,0.0,,0.0,3.0,0.0,"CoD, Towards an Interpretable Medical Agent using Chain of Diagnosis",,,,54,3,0.0,True,jymcc,2024-07-24
2407.16655,,0.0,,0.0,0.0,0.0,MovieDreamer: Hierarchical Generation for Coherent Long Visual Sequence,,,,28,2,0.0,False,akhaliq,2024-07-24
2407.14505,,0.0,,0.0,0.0,0.0,T2V-CompBench: A Comprehensive Benchmark for Compositional Text-to-video Generation,https://github.com/KaiyueSun98/T2V-CompBench,,,24,3,0.0,False,Kaiyue,2024-07-24
2407.16224,,0.0,,0.0,0.0,1.0,OutfitAnyone: Ultra-high Quality Virtual Try-On for Any Clothing and Any Person,,,,21,3,0.0,True,akhaliq,2024-07-24
2407.16412,,0.0,,0.0,0.0,0.0,Cross Anything: General Quadruped Robot Navigation through Complex Terrains,,,,4,2,0.0,False,akhaliq,2024-07-24
2407.16198,,0.0,,0.0,0.0,0.0,INF-LLaVA: Dual-perspective Perception for High-Resolution Multimodal Large Language Model,https://github.com/weihuanglin/inf-llava,40.0,,13,3,1.0,False,akhaliq,2024-07-24
2407.12435,,0.0,,0.0,0.0,0.0,F-HOI: Toward Fine-grained Semantic-Aligned 3D Human-Object Interactions,,,ECCV2024,12,2,0.0,False,thuhsy,2024-07-24
2407.16674,,0.0,,0.0,0.0,0.0,KAN or MLP: A Fairer Comparison,https://github.com/yu-rp/kanbefair,138.0,,41,3,0.0,False,adamdad,2024-07-24
